ID,ENTREZ_GENE_ID
A_19_P00319302,
A_19_P00319308,
A_19_P00319311,
A_19_P00319317,
A_19_P00319318,
A_19_P00319322,222256
A_19_P00319323,5337
A_19_P00319324,5337
A_19_P00319331,
A_19_P00319335,
A_19_P00319337,
A_19_P00319339,
A_19_P00319342,
A_19_P00319345,
A_19_P00319347,
A_19_P00319350,
A_19_P00319351,
A_19_P00319353,
A_19_P00319358,
A_19_P00319360,
A_19_P00319369,
A_19_P00319372,
A_19_P00319376,
A_19_P00319377,
A_19_P00319378,
A_19_P00319379,
A_19_P00319381,
A_19_P00319385,
A_19_P00319386,
A_19_P00319389,
A_19_P00319393,
A_19_P00319398,100288413
A_19_P00319402,
A_19_P00319404,
A_19_P00319407,100288413
A_19_P00319409,100288413
A_19_P00319410,
A_19_P00319413,
A_19_P00319422,85379
A_19_P00319426,79149
A_19_P00319429,
A_19_P00319432,
A_19_P00319435,
A_19_P00319436,
A_19_P00319439,
A_19_P00319440,
A_19_P00319442,
A_19_P00319448,
A_19_P00319449,
A_19_P00319453,
A_19_P00319456,
A_19_P00319462,
A_19_P00319465,57506
A_19_P00319467,
A_19_P00319471,
A_19_P00319476,
A_19_P00319482,
A_19_P00319486,
A_19_P00319500,
A_19_P00319501,
A_19_P00319502,
