"GSM60733.CEL.gz","GSM60734.CEL.gz","GSM60735.CEL.gz","GSM60736.CEL.gz","GSM60737.CEL.gz","GSM60738.CEL.gz","GSM60739.CEL.gz","GSM60740.CEL.gz","GSM60741.CEL.gz","GSM60742.CEL.gz","GSM60743.CEL.gz","GSM60744.CEL.gz","GSM60745.CEL.gz","GSM60746.CEL.gz","GSM60747.CEL.gz","GSM60748.CEL.gz","GSM60749.CEL.gz","GSM60750.CEL.gz","GSM60751.CEL.gz","GSM60752.CEL.gz","GSM60753.CEL.gz","GSM60754.CEL.gz","GSM60755.CEL.gz","GSM60756.CEL.gz","GSM60757.CEL.gz","GSM60758.CEL.gz","GSM60759.CEL.gz","GSM60760.CEL.gz","GSM60761.CEL.gz","GSM60762.CEL.gz","GSM60763.CEL.gz","GSM60764.CEL.gz","GSM60765.CEL.gz","GSM60766.CEL.gz"
"13554",3.169757533,3.148716428,3.031307083,2.751366053,2.997013163,2.805265413,2.930530041,2.981890159,3.03274733,3.011690678,2.579850143,3.02033397,3.382166255,3.039573271,3.278101872,3.036303642,3.356523721,3.015588234,3.020894736,3.095481751,3.070621915,3.058249127,2.963931339,2.936719934,3.135321047,3.022621294,3.079624385,3.039740514,3.028288847,3.038160962,3.363828334,3.068931683,3.246277465,2.942810778
"6261",3.040152355,2.90125914,3.042952567,2.962850599,3.064751746,2.962469464,2.909316274,3.060176542,2.891511785,2.854909455,2.752777494,2.77348834,3.135646503,2.851565426,2.942284872,2.956762275,3.05640596,3.10035548,3.160768794,3.015590321,2.877186233,3.262848325,3.109988335,3.174895871,3.332358776,3.031872121,3.045592009,3.621129067,3.404860922,3.007852254,3.219334148,3.035943003,2.880031564,3.243810538
"26922",3.404935663,3.028313328,3.019564594,3.250163603,2.857268805,2.82445366,2.914131281,3.062025984,2.87708755,2.947237476,2.77545991,3.044949722,2.917292824,2.817768885,3.318404258,3.125711514,3.213153349,3.301100972,2.929475021,2.758223725,2.9456411,2.904599459,2.788430642,3.405269106,3.359324807,2.948644306,3.488580421,3.067645096,2.916698976,3.058131667,3.330209356,2.809756068,3.260804427,3.027502874
"13601",3.313350865,3.212073331,3.206946083,2.839181633,3.043385121,3.014535086,3.160116997,2.876736792,3.28612562,2.965195571,2.844919737,3.037864146,3.061379317,3.098020808,3.152013318,2.975735007,2.933613537,3.243054088,3.012293196,3.282242804,3.03945311,3.001643256,3.09108405,3.696342204,3.012308576,2.903770551,3.106759167,2.774570302,3.002811965,2.896953369,2.719119241,3.017665035,3.026828362,2.859185099
"25055",2.951127656,3.134244336,2.956846886,3.205212326,2.886255348,3.319079817,2.811269821,3.734006612,3.053678524,3.520409398,2.928545791,3.186635251,2.836016527,2.803090993,2.854648134,2.643162516,2.55004506,3.073330378,2.811269821,2.942325966,2.94647664,2.781039442,2.934924787,3.095345266,3.128559977,2.978606102,2.721380975,3.66118488,2.932138157,3.125594763,3.53616064,3.060124768,3.390742751,3.215449863
"28188",3.142343259,2.928548165,3.035701159,3.118612232,2.933195879,3.015320199,3.083343045,3.050693674,2.770734679,2.946205583,2.85958476,2.946773158,3.14421022,3.368613052,3.023614953,3.052265484,3.304641709,3.103726122,2.96072495,3.100680835,3.142116484,3.042113602,3.122158757,3.089540579,2.960491854,3.170566901,3.303905788,2.965936149,2.962600863,3.082571238,3.056512775,3.031401976,2.833592707,3.08081881
"8602",2.967881777,2.985783287,3.050922503,3.136257048,3.095912177,3.145020307,2.908606158,2.832399418,3.124876215,2.879023487,3.103817752,3.302981715,2.859260969,2.758277952,2.957855732,2.95945067,3.029200441,3.312269029,3.222865204,3.011786293,3.277512263,2.908461769,3.016925993,3.071298562,3.077894213,2.98400214,3.126569926,3.201744431,3.148675654,3.054624432,3.042364317,3.096492397,2.860662365,3.225920485
"16617",2.925912872,2.886543152,2.969973315,2.901167604,2.85627738,3.026804255,3.31393945,3.049176164,3.220498869,2.925545135,2.892691315,3.018547445,3.236765662,3.077756428,3.05654968,2.985558148,3.088186447,3.138436879,3.109727762,3.045492212,3.113341103,3.058654954,3.289181664,3.026110019,3.063396797,2.97153601,3.116946473,3.20089897,2.737279034,3.2346559,3.072826885,2.9172599,3.068108749,3.178075946
"4127",2.828746593,2.955035739,3.237810999,2.870543193,3.001055954,3.045900649,2.93223268,2.813130008,2.997173272,2.897088195,2.979155877,3.216112758,3.348978862,3.002900825,3.045182504,3.209985061,3.111624272,3.181313331,3.095394215,3.100680835,3.223170845,3.179023778,3.125088874,3.118015919,3.033270929,3.072443434,3.090972458,2.967315956,3.016090554,2.98597295,3.055433007,3.047016281,3.125606792,2.906411959
"10978",2.914524031,3.106426312,2.988007671,2.995278792,2.886005324,2.953577375,3.208565088,2.961158565,3.056993566,3.068776032,2.888511051,3.190624426,3.111858934,2.781587428,3.057324379,3.096687294,3.297677157,3.30582806,3.136134468,3.107723092,3.091575356,2.932586948,3.066485641,2.944495112,3.07277794,3.108664354,3.046440036,3.004667055,3.141157189,2.965469367,3.12571664,3.049471258,3.021557904,3.132973848
"26954",3.511883689,3.446393327,2.726239929,3.010516254,2.994363245,3.326848212,2.867300318,3.340006004,2.813451804,3.741820751,2.789258443,2.85004166,3.082662349,3.289888282,3.292605857,3.51615427,2.914899434,3.20805034,2.961915684,2.837084061,3.09862829,3.090609357,3.238537349,3.226137396,2.67060025,2.700214378,2.486102187,3.115925176,2.497336909,2.884885561,3.134450126,3.243581026,2.752939134,3.169425602
"25412",3.033624318,3.027928231,2.901259227,3.194456625,3.30702172,3.094223355,2.906181379,2.928228362,3.115677523,3.019242086,3.067019598,3.122452826,3.202450469,3.152237053,3.000744438,2.910979855,3.321658475,3.077002607,3.338600518,3.081597514,3.283788119,2.990029992,3.145493646,3.051169573,2.961804117,3.012078206,2.830682468,2.960281461,3.16290152,2.944767654,2.934871254,3.055191536,2.894852573,2.838244519
"6125",2.968362748,2.821501123,2.865425447,2.93175443,2.93114333,2.826352194,3.068637306,2.93358571,2.974194832,2.898243988,3.124801705,3.246763025,3.301806581,3.304938584,3.390669976,3.133079901,3.208834801,3.14307322,3.168682564,3.27812286,2.892041132,3.362845895,3.274991563,3.113188594,3.013731747,2.99416657,2.952321044,2.924817076,2.949446187,2.968089662,2.921971022,3.068632626,3.007892417,2.910648719
"4241",2.428225676,3.481533587,4.365595602,2.672168261,3.845717942,2.810657522,3.617889593,3.485532329,3.528321561,3.356823073,3.281534638,2.346144096,2.618967925,2.953061944,3.196862632,3.070319743,2.677408071,2.050258126,2.931944635,2.698764965,2.800776525,2.941834202,2.801761856,2.149299155,3.313502906,3.295708879,3.114650551,3.352856313,3.313921234,3.135885479,3.049000599,3.102019724,3.061375726,3.040059769
"30402",4.096779856,3.44013427,3.234484171,3.018594729,3.290442663,3.064944785,2.87762221,3.621936753,3.418070048,3.351588913,2.629965237,3.554077157,2.51268411,2.499973864,2.744502718,2.806446492,3.24352504,4.129474428,2.853494024,2.756189218,2.860460381,2.602346847,2.721347843,4.517940016,2.777997548,2.51465062,2.25605791,3.011544402,2.366246062,2.548001404,3.144438747,3.117530037,3.015911015,3.303312136
"19082",2.901166218,2.88245702,2.927573081,3.043860053,2.980757535,2.992458973,2.937745499,2.996893003,3.042189596,2.904210931,3.019165419,3.435819289,2.962897159,3.202406075,3.024999457,3.298593397,3.285865485,3.235382185,3.194968523,3.100680835,3.010850281,3.065251885,3.243953086,3.058081162,3.167067633,2.860954865,3.076096711,3.083619652,2.982661543,3.010850281,2.971899382,3.02496915,2.961468621,3.015733964
"24689",3.133922101,3.044280533,2.845948715,3.106242687,3.015795679,3.019662273,2.817314586,2.893038196,2.960288377,2.906323555,2.950527491,2.909960596,3.135549537,3.190277951,3.08228736,3.029052681,2.836885102,3.078103891,3.084885401,3.032623951,2.961709032,2.896159935,3.042380323,3.322714479,3.011569825,3.269534911,3.255153993,2.94728417,3.022320195,3.211523829,3.110921754,3.230558121,3.427362802,3.139312908
"485",3.01208374,3.013389941,2.732397087,3.044560791,2.858735819,3.259384586,2.870941773,2.990675034,2.823006454,2.672202957,2.89105903,3.148370253,3.478329746,2.995324476,3.334619786,3.258835904,3.080006802,3.270168065,3.274685452,3.026465287,3.077816972,3.21264355,3.249607167,3.07399338,3.14999012,3.070670922,3.155785557,3.071888712,2.943713287,2.924098701,2.660157276,3.34110579,2.83446462,3.160238176
"30707",2.868301344,3.103485346,2.784224117,3.269455232,2.935078253,3.031108018,3.060578824,3.0171014,2.792610234,2.623710475,2.957067737,3.142265237,3.003713638,3.033683309,3.234968064,3.076042292,3.736037575,3.120962686,3.028940919,2.953996366,3.268309571,3.062285096,3.052882495,3.054644438,3.048948442,3.156666372,3.144498313,2.806811498,3.142265237,3.062250318,3.227717571,2.901363104,3.48827468,2.774608547
"17438",2.914524031,2.736863961,3.055075008,3.085064754,2.908681229,3.041735138,2.881930303,3.017451654,2.973770989,2.903912911,3.040936348,3.048738226,3.518365062,3.100034296,3.42736936,2.915794885,3.03877384,3.026293481,3.341423419,3.208690284,3.379400588,2.941834202,3.164007419,3.026458107,2.98264766,3.000149153,2.852740959,3.236526415,3.036210637,3.073547983,3.039933092,2.920709269,3.10806075,3.039595535
"13044",3.128603221,3.014191381,3.010672858,3.413267289,3.173283438,2.972456725,3.139478238,3.151824415,3.237812103,3.144925025,3.195405879,3.038583817,3.050227575,3.088644956,3.036719702,2.863960288,2.794685309,3.22360175,2.927576346,3.009356321,3.11710023,3.021981046,3.071628149,3.063753768,2.805413397,2.939572748,3.340055822,2.995080313,3.001994958,2.993896594,3.07223612,3.011234105,2.821289495,3.13993176
"25194",3.058360628,2.851343916,2.936070467,3.36027681,2.827277876,3.306754643,3.042355603,2.801671001,3.012615162,2.801671001,3.113481303,2.963327373,2.858962922,3.05286272,2.963465449,3.017140683,2.990502123,3.227165532,3.090718119,3.082795295,3.195813867,3.127969676,2.958820165,3.137352009,3.076332019,3.109368249,3.360191852,3.206516106,3.083782678,3.406358841,3.258917061,3.013226866,2.772055644,2.952291035
"21396",3.201616726,3.03181125,3.089265916,2.901391276,3.067837233,3.149102391,2.995919016,2.867261396,3.157167366,2.879337415,3.166116598,3.296340716,3.282838648,3.081269799,3.07399338,2.931099953,3.117747147,3.342836996,2.98275119,2.755604532,2.934802277,3.091942613,3.018215439,2.941834202,2.888568501,3.069657256,3.020312352,2.924578802,3.03181125,3.051731907,3.205317764,3.089606933,3.308491128,3.069904029
"44584",2.744253129,3.443928602,2.901454955,3.387105042,2.926411943,3.326624121,2.957247384,3.729997444,2.943141613,3.978070334,2.7749283,2.847681484,3.007899537,2.746855471,2.899760022,2.751882637,3.003611762,3.100612824,2.925205278,3.038396604,3.037644333,2.876692672,2.870936557,2.97842819,2.694181966,2.707890662,2.995582901,3.682757258,2.717516572,3.058550695,3.128130298,3.370216254,3.008164143,3.479317459
"41383",2.822555291,3.0356318,3.078276831,3.043800468,3.176357781,2.738221391,3.124035369,2.942926762,3.108590606,2.865636954,3.078276831,3.240348344,2.942303947,2.899852452,2.987763497,3.077870488,3.117065285,3.436798814,3.015664553,3.169547479,3.189379384,3.055749505,3.451228651,3.044012508,3.18574617,2.979293091,3.253014507,2.976010134,2.94765764,2.924117146,2.938804179,2.936541877,3.049057024,3.241675573
"44638",2.995837996,3.052018283,3.042821755,3.023210653,3.070847349,2.915669256,2.890380324,2.734730601,2.797633945,2.964138586,2.967204739,3.029923758,3.171817087,3.289888282,3.243083337,3.197723018,3.349722168,3.26094805,3.204455949,3.047920828,3.056336236,3.215490294,2.999836639,3.061807617,3.189655456,2.946402065,3.114977778,3.0052164,2.947485285,2.976218137,2.985221825,2.879970574,3.410572531,3.037444523
"25356",2.830951539,3.636235542,3.671331146,3.245933579,3.253877011,3.430093183,3.233863963,3.433232051,3.151980452,3.562964864,3.250248738,3.340997666,3.122709765,2.790282899,2.643702927,2.832807284,2.666676523,2.90702114,2.665533341,2.689325736,2.810145635,2.820222357,2.589822892,3.012514164,3.105517136,3.050510646,3.130767033,2.826019138,3.195125529,2.897299329,3.075930031,3.071575734,2.99416657,3.139478238
"17449",3.120552104,3.041129217,3.247267742,3.286615688,3.044554444,3.055901987,3.031173035,2.995859319,3.222741411,2.946248793,2.997913034,3.122510269,3.120687114,2.960626991,2.922049069,2.941834202,3.112953539,3.238985695,2.990596371,2.999488432,3.088458413,3.041562683,2.889550407,3.193786095,3.193786095,3.053186098,3.08590966,3.120441621,2.917970949,2.835739349,2.98335241,3.037692529,3.179833765,3.09643643
"1908",3.051582043,2.926406618,2.979612502,3.21538297,3.205940454,3.053699128,3.182071271,2.879942414,3.101095262,2.820014422,3.189983457,2.934581934,3.403235718,3.267328551,3.092556869,3.090243609,3.295493046,3.072705967,3.112710398,3.257734526,2.899044423,2.977766146,3.198340593,3.163230484,2.903165158,3.175105923,3.034394168,2.835752517,3.01952243,2.953638774,2.915264986,3.021567215,2.872403703,3.023186821
"34492",3.113219118,2.689746252,2.813435636,3.142106878,2.848968737,2.901015084,3.010991058,2.892155332,2.805960371,2.777337804,3.214578747,3.22582388,3.357328467,3.17350388,2.915850787,3.148297323,3.581306618,3.137543302,3.123415855,3.118858288,3.410993875,3.247139962,3.335192496,2.895611537,2.850237559,3.283494811,2.968751686,3.056840712,3.023722768,3.192322245,2.958393406,3.080680747,2.835827726,3.065191793
"18452",3.165734335,2.891486528,2.905627432,3.037466177,3.031771537,3.13583785,3.154890772,3.150573701,3.06093149,2.921324486,3.255036209,3.037852917,3.839731809,3.436877675,3.063431422,3.154537984,3.108527927,3.01825506,3.013341777,2.999488432,3.295542843,3.09232558,3.164957894,2.891486528,2.81355995,2.923914781,3.404453332,2.885467172,3.040705684,2.812576992,2.692472581,3.056940117,2.896585276,2.853755724
"23346",2.981122699,2.992597255,3.042753209,3.08080357,2.845859815,3.133498852,3.2391627,2.848382249,3.208012539,2.96271641,3.095563652,3.075518128,3.29232411,3.364361208,3.459589366,3.247930246,3.079293602,3.108188899,3.118235113,3.166947797,3.154844356,3.095471125,3.129622521,2.676740446,3.022485384,2.914092229,3.314560079,2.911612189,2.873072758,2.986343679,2.891063345,2.950414126,3.014752161,2.942493096
"26308",3.003460437,2.964157909,3.205688536,3.022302952,2.978939289,2.973113405,2.997683531,2.951752287,3.093095033,3.060783933,2.955448585,3.140807774,3.417093254,3.236063005,3.059151908,3.040717707,3.130214408,3.260108175,3.046107373,2.999488432,3.147651134,2.987799148,3.011955849,2.932957785,3.111795248,3.190539629,3.030015936,3.009490648,2.964813647,2.940897943,3.071772815,3.087584794,3.167416543,3.037467015
"49219",2.915085803,2.901769232,3.081414451,3.081004849,2.899582001,3.065654437,2.897400163,2.94461689,3.062226415,2.80092748,2.826640122,3.170846809,3.518005924,3.267619414,3.171716619,3.048537796,3.404265401,3.141524702,3.135075326,3.024334271,2.97765661,3.08877256,3.08218432,3.089516131,2.938192482,3.106040487,3.154582725,2.944684757,3.07861134,3.081391649,3.213068008,2.914982072,3.02381756,3.177759758
"250",3.335168738,2.957995313,2.949302971,3.20969448,3.064237932,3.013605206,2.859209383,2.788827224,3.093439574,2.916193272,2.938847514,3.295254934,3.207543433,2.989062498,2.945996244,2.993180924,3.19280696,3.025560235,3.071760906,3.52698565,3.006112421,3.074518231,3.036268972,3.048820985,3.074197897,3.187747475,3.046470144,3.288374779,2.907085572,2.977871809,3.023124077,3.169244012,2.996110122,3.023384026
"26310",3.113612694,2.713849061,2.898502877,3.011394768,2.908814216,2.778528789,2.940172927,3.082010461,3.016187522,2.7922442,2.892691315,2.986169876,2.740777691,3.266784048,3.237107806,2.960404931,3.554208944,3.025378921,3.259567697,3.082191625,3.250693171,3.230244719,2.986580874,3.041356774,3.082059334,3.213052383,2.816328106,3.317073913,3.275563823,3.190694867,2.921322042,3.099437394,3.304444424,3.289013746
"30948",3.075609199,3.068203555,3.076008892,3.232622154,3.122990748,2.838101668,3.164555968,2.898086844,3.141025555,3.034414248,3.055988641,3.022054859,2.840054287,2.965356102,3.087448677,2.87315234,3.055046394,2.930889381,2.99434144,3.166563998,2.988819705,3.055846764,3.161683399,3.207943112,3.11409015,3.107307848,3.204917212,3.034775036,3.036245906,3.184820925,3.17460827,3.145650861,3.116026032,3.125588442
"14074",3.05857862,2.957709452,2.822213952,3.049819252,3.042418178,2.860616945,2.865835924,3.046650882,3.175043958,3.167152463,2.985275982,3.144020109,2.944039813,3.004263957,2.943800643,2.922751765,3.017509451,3.264874527,3.133176862,3.242466318,3.209671926,3.113181657,2.991729721,3.165957419,3.217762574,2.956078646,3.059186487,3.146161168,3.112631224,3.256816507,3.142778575,3.161009069,3.080648384,3.060581534
"28544|31964",3.365668837,3.318370809,3.288050879,3.468381693,3.198894415,3.251290261,3.063725682,3.316430378,3.051276122,3.392606467,3.10126479,2.947852385,3.033973909,3.036196227,3.12859468,3.216600815,3.06322972,3.19352468,3.045202129,3.034457231,3.148264141,2.777949921,3.27384396,3.149270312,2.810810782,2.92723539,2.95839485,2.837209236,2.769687913,2.769517042,2.91443639,2.847400013,2.848526459,2.929769527
"13495",3.140629636,3.005410068,3.075309468,3.27290868,3.412193798,3.376262125,3.306288232,3.17390553,3.021193912,2.827850241,2.796435635,2.923531319,2.934665151,3.039351674,3.258038509,2.962031071,3.063297549,3.064607491,2.928901974,2.905842802,3.13670393,2.658506841,2.981508201,3.072382663,3.161420032,2.866997222,3.128787041,3.232071878,3.064852588,3.098433513,3.27819613,3.430866701,3.035005464,2.853764174
"33717",2.981277544,2.871514573,3.047375453,3.243379974,3.159255242,3.105778889,2.974191842,2.928228362,2.973789516,2.756356199,2.997910683,3.083797515,2.849140867,3.576704739,3.001643256,3.121279026,2.832505511,3.321985379,3.136910225,3.284543184,3.127859199,3.057238731,3.101740624,3.016588887,3.204927207,2.99687122,3.074288149,3.047719261,3.13948713,3.047036993,3.085169919,3.189562069,3.205552813,2.990400765
"20086",3.179130869,3.2344969,3.117149632,3.001931604,3.132743427,3.198314797,3.207614569,3.082559228,3.059537708,2.992722337,3.156886203,3.096774978,3.148881043,3.202689164,3.135777175,3.142480937,3.090826367,3.008694213,3.079941991,3.060136088,3.07399338,2.984311554,3.058976512,2.951764053,3.181167209,3.000594868,3.071847239,2.99252308,2.942753507,2.978728524,3.031707858,2.857186368,3.174326059,2.904493087
"1048",2.656810563,3.092690264,3.058295462,2.935401485,3.033175603,3.561698812,3.10341648,2.981315734,3.099213817,3.13681962,3.126673476,3.257099278,2.877356676,3.010396917,2.888207319,3.065875513,3.016607313,3.070602458,2.991171754,3.301919727,3.023767478,3.374201765,3.241982211,3.015968079,3.034552393,2.955009297,3.081364059,3.105819131,3.084059809,3.107800004,3.307124875,3.084982538,3.034330228,2.831679714
"18421",2.903235534,3.251666752,3.344700001,3.051012721,3.144090406,3.075388936,3.421829657,3.418730038,3.358461139,2.981114768,3.39809353,3.044104179,2.845382125,2.581680867,2.848697662,2.957461584,2.743115897,3.008188563,2.950096686,2.947195351,2.81103526,3.026465287,2.979993238,2.995665578,3.315446015,2.963774389,3.040907961,3.241272966,3.147451945,3.06110733,3.410224285,3.124545908,3.017509451,3.146641319
"23843|19717",3.24807332,3.154582725,3.696165571,2.979121969,3.471254921,2.587283428,2.818354191,3.411965795,3.282191171,3.272562651,2.892691315,2.829246417,2.688852886,2.758277952,3.514144148,3.656616472,2.829134136,2.722097264,3.332391574,3.329929451,3.619849889,3.231300879,3.233687299,3.033776796,2.831261995,3.12175025,2.863404763,2.768153947,2.960674096,2.790632632,2.860286083,2.767582041,3.001233685,3.008634624
