ENTREZ_GENE_ID,CopyNumber_T4.naive_01_activated,CopyNumber_T4.naive_02_activated,CopyNumber_T4.naive_03_activated,CopyNumber_T4.naive_04_activated,CopyNumber_T4.naive_01_steady-state,CopyNumber_T4.naive_02_steady-state,CopyNumber_T4.naive_03_steady-state,CopyNumber_T4.naive_04_steady-state,pos,0.5,top 0.25
1112,6211,2360,3421,3299,1388,1394,1197,1983,1.0,1,0
2308,18524,20262,17652,11528,30029,31132,31448,52174,1.0,1,0
2309,0,0,575,0,267,0,0,1080,0.375,0,0
27086,40826,17060,19031,31246,30456,29471,35856,46337,1.0,1,0
50943,10346,3160,17940,10234,0,0,0,19713,0.625,1,0
116113,0,0,0,0,0,286,0,0,0.125,0,0
55572,49860,48209,39235,24265,9129,18857,6511,7775,1.0,1,0
2356,16910,9498,23123,10483,3909,3067,937,0,0.875,1,0
8790,0,6580,4312,0,7646,10228,7896,8692,0.75,1,0
2357,0,0,0,0,0,0,0,46189,0.125,0,0
2358,0,0,0,0,0,0,0,0,0.0,0,0
118924,2322,0,4119,0,2194,3590,2669,5058,0.75,1,0
23150,3183,2358,0,1342,0,855,0,1414,0.625,1,0
83786,0,2193,0,15255,0,3847,0,0,0.375,0,0
10129,17,0,0,0,181,0,182,277,0.5,0,0
285527,48922,55498,44610,24775,24444,23219,15311,27058,1.0,1,0
6624,133912,164310,109800,3892,375,632,18,51,1.0,1,1
79187,0,0,0,0,0,0,1744,0,0.125,0,0
83856,96,11276,0,0,1172,0,1324,2424,0.625,1,0
11167,0,141842,21496,0,3779,29183,0,3236,0.625,1,1
2495,131999,25161,85220,150540,7698,3857,15670,6245,1.0,1,1
2512,519,0,245,63667,0,0,282,95,0.625,1,0
79068,126602,92809,74954,40572,92325,90057,99727,135606,1.0,1,1
24140,2738,23062,19210,24934,2623,6710,0,11218,0.875,1,0
29960,5397,4953,5920,3971,0,5799,0,0,0.625,1,0
117246,102869,113299,95691,79093,38257,41678,50716,58434,1.0,1,1
8880,1240011,909921,849164,701870,513622,540997,602501,785256,1.0,1,1
8939,267146,225647,192637,180069,123384,155424,126931,149829,1.0,1,1
2517,652,3807,3871,2350,10926,10125,13569,13332,1.0,1,0
2519,5586,3049,3613,2295,0,2670,0,1293,0.75,1,0
139341,0,0,13180,0,34352,52254,45289,24808,0.625,1,1
65991,7453,47906,47455,133334,93615,135893,139967,117686,1.0,1,1
5045,0,1560,731,682,0,0,0,0,0.375,0,0
2521,757484,747993,551974,669453,272664,364821,336445,373343,1.0,1,1
170384,0,0,0,0,27308,12095,12650,24208,0.5,0,0
2529,0,0,0,0,0,0,0,0,0.0,0,0
2530,1671,12953,12702,7425,3587,878,907,0,0.875,1,0
2395,219578,82415,80971,73702,126934,102327,162307,199317,1.0,1,1
8087,176938,251258,189715,130967,64689,64971,65238,75954,1.0,1,1
9513,8304,35426,30655,28197,13077,14975,14630,15831,1.0,1,0
2533,187558,125187,163378,134500,303074,351411,277113,375346,1.0,1,1
79443,821,3989,5132,17065,13856,8704,11427,17042,1.0,1,0
2534,67251,64192,74990,46885,42460,60639,48071,68335,1.0,1,1
84248,30977,4165,21850,33835,92599,119541,110626,123393,1.0,1,1
8321,0,0,0,0,0,0,0,0,0.0,0,0
51343,0,0,16206,0,0,2649,0,1895,0.375,0,0
50486,0,0,0,0,0,0,0,0,0.0,0,0
10146,902287,923073,769917,923532,203810,177614,175877,241015,1.0,1,1
9908,171010,281881,228255,226465,60284,63879,73488,75248,1.0,1,1
92579,9682,6272,0,723,0,2764,2775,0,0.625,1,0
2539,1007517,978445,689089,426669,408012,447459,271504,535666,1.0,1,1
2548,36523,23289,20908,8685,17036,16861,10524,33689,1.0,1,0
2549,0,0,0,0,0,0,0,0,0.0,0,0
9846,953,1326,3403,0,0,0,0,0,0.375,0,0
139716,0,0,0,0,0,0,0,0,0.0,0,0
11345,331003,260868,248610,20973,3328,14604,8045,15559,1.0,1,1
2551,96657,75772,64765,73915,71472,64273,47632,74996,1.0,1,1
2553,7857,5500,901,711,6696,6557,0,10857,0.875,1,0
126626,7533,6047,4186,0,13308,9924,4709,22520,0.875,1,0
90480,76064,66447,55160,49826,32444,48559,56778,42416,1.0,1,1
2580,70357,72369,65188,43632,47258,39044,33197,47109,1.0,1,0
51083,0,0,0,0,0,0,0,0,0.0,0,0
2581,1128,492,945,310,479,298,1309,1365,1.0,1,0
2582,132319,58973,35553,30726,3633,5413,7522,3493,1.0,1,1
2584,184978,190181,162896,94657,56350,77058,66095,107399,1.0,1,1
2585,42809,24043,25952,12093,13319,11457,10256,20763,1.0,1,0
130589,298125,278313,251698,90228,68275,80611,55901,81346,1.0,1,1
2588,11846,5567,7254,2748,5478,4584,5761,5531,1.0,1,0
2589,14078,23977,24597,15206,10822,4853,14348,16607,1.0,1,0
55568,0,0,0,0,1159,0,1100,2135,0.375,0,0
2590,53165,74469,71601,36577,11279,7868,16071,8117,1.0,1,0
2591,0,2051,2613,0,823,1886,2008,1189,0.75,1,0
11226,0,0,1807,0,1381,1248,2385,2827,0.625,1,0
51809,5967,14069,17281,14160,1401,2173,4665,3150,1.0,1,0
2592,47715,37175,34321,43620,60385,83218,36813,94082,1.0,1,1
2593,51522,20785,33458,17727,9276,15465,9996,19253,1.0,1,0
8139,4582,7686,3812,9058,5728,4498,4593,4046,1.0,1,0
23193,1095737,1009829,934254,537625,386658,417687,388866,541829,1.0,1,1
2595,2739,0,4313,0,601,0,860,1397,0.625,1,0
2597,34744663,31685221,26360963,18655736,11252453,11653901,6911782,12458057,1.0,1,1
202309,1644,0,1739,0,1144,0,0,0,0.375,0,0
26130,48058,56522,44742,24221,20873,20481,16887,21356,1.0,1,0
54433,548263,494625,503842,639971,431483,612971,644465,624352,1.0,1,1
2617,466978,486765,386926,380612,167292,173179,149020,184042,1.0,1,1
2618,899766,760168,546854,411689,112728,138841,66899,135519,1.0,1,1
10634,13550,11543,15883,5176,0,0,0,0,0.5,0,0
8522,0,0,0,0,1437,9440,7742,3778,0.5,0,0
2623,0,0,0,0,0,0,0,0,0.0,0,0
2624,0,0,0,0,0,0,0,0,0.0,0,0
2625,464,4409,6419,1857,5271,5393,3957,4170,1.0,1,0
57798,0,0,11629,29526,18730,12880,37444,33118,0.75,1,0
54815,258520,234565,254480,194980,127494,127136,148689,177461,1.0,1,1
57459,111110,127471,117905,86920,61903,77586,85420,108166,1.0,1,1
2628,11306,8851,954,0,0,0,0,0,0.375,0,0
2629,19223,14089,18926,7596,4733,4741,1178,7009,1.0,1,0
57704,6663,3311,3670,10601,5028,0,12695,0,0.75,1,0
2632,56481,92478,81465,49102,39241,36965,29341,55678,1.0,1,1
8729,52336,57796,48912,35792,20789,24599,18978,29348,1.0,1,0
2633,399525,419599,363190,553877,413255,268655,261856,368862,1.0,1,1
2634,362614,534791,433595,330056,207422,187979,215874,247137,1.0,1,1
2635,0,0,0,0,541,333,154,0,0.375,0,0
115361,67463,76622,61275,79288,38860,32306,22885,34275,1.0,1,1
115362,178016,223996,231389,334693,33649,52482,65624,71636,1.0,1,1
2638,220536,26304,8379,75472,9218,3242,115693,110719,1.0,1,1
23464,6095,19670,9041,0,12970,2220,2461,0,0.75,1,0
79571,13805,9263,13770,0,3142,3410,3873,5171,0.875,1,0
9648,57881,40503,31789,31545,37035,42022,48046,51751,1.0,1,0
2639,181564,76473,98970,93773,99339,128751,147218,156471,1.0,1,1
6936,14882,4774,17222,3020,6836,5275,2197,8188,1.0,1,0
2641,0,0,0,0,0,0,0,0,0.0,0,0
2643,16698,22450,11247,22801,0,1855,0,1600,0.75,1,0
2644,382383,234767,289228,100301,80579,235952,64443,137124,1.0,1,1
2729,14241,17103,14176,13872,19831,28764,11347,28802,1.0,1,0
2730,285113,214603,172549,162508,62236,78802,54723,74905,1.0,1,1
10985,290033,396492,326083,212373,140472,138112,91005,154532,1.0,1,1
2650,14214,12980,0,0,0,0,0,0,0.25,0,0
51301,33806,30700,0,0,0,0,0,0,0.25,0,0
257144,0,13768,8260,0,5143,4209,5398,4272,0.75,1,0
148823,24275,17818,0,19742,937,0,0,0,0.5,0,0
2653,25144,13560,12158,8622,10294,8790,9494,10251,1.0,1,0
54332,2188,7402,3039,12288,1185,2579,1659,2452,1.0,1,0
54834,7429,7624,7222,5092,3347,2241,4670,4848,1.0,1,0
51573,0,0,0,11261,3669,4261,4008,0,0.5,0,0
2664,318098,284219,252096,161023,252189,296151,223457,329166,1.0,1,1
2665,3872877,3626341,3025935,2129752,1438008,1368726,914450,1517014,1.0,1,1
284161,0,0,0,0,4464,5752,8025,4242,0.5,0,0
390637,0,88210,60060,0,15353,13844,12056,24496,0.75,1,1
2669,0,0,0,0,0,0,0,0,0.0,0,0
8487,38955,17391,16560,0,4000,5162,10273,5711,0.875,1,0
50628,41277,41853,48601,25190,6404,7448,3244,13341,1.0,1,0
25929,111536,125446,101487,97882,48027,50601,36291,61778,1.0,1,1
79833,137696,26886,37371,31748,12489,12996,6828,24062,1.0,1,1
79760,11768,0,0,0,0,0,0,0,0.125,0,0
54960,0,0,0,5458,226,1442,854,1327,0.625,1,0
348654,2162,3171,872,1774,0,0,0,1583,0.625,1,0
51608,69602,60170,48685,33553,19463,18759,7276,32787,1.0,1,0
2671,20513,29679,21258,17513,17295,13973,22635,17239,1.0,1,0
2672,5289,6224,7479,3871,0,0,0,0,0.5,0,0
85476,185768,175624,174555,94289,55133,56726,63980,57852,1.0,1,1
84340,10832,11056,11801,7715,11614,16664,13760,20646,1.0,1,0
54438,725,3206,3269,2693,0,0,2311,2379,0.75,1,0
81577,0,0,0,0,1097,0,0,0,0.125,0,0
2673,232682,327198,251857,134097,75956,90069,68569,108709,1.0,1,1
9945,0,0,11941,0,0,0,0,0,0.125,0,0
2675,0,0,0,0,0,0,0,0,0.0,0,0
26088,24271,19831,22766,17658,20708,16610,12039,27502,1.0,1,0
23062,33326,18857,26637,14698,7032,15049,11971,14507,1.0,1,0
23163,26999,21336,9738,21399,11791,13242,9909,16275,1.0,1,0
87769,15227,16752,7352,0,17871,16279,9329,27309,0.875,1,0
79017,324878,156390,148468,125553,59078,37340,63817,83067,1.0,1,1
2677,0,0,0,0,0,0,0,0,0.0,0,0
8836,59930,48468,76834,20043,3946,6714,7033,6826,1.0,1,0
79893,0,853,0,0,0,0,1248,0,0.25,0,0
9453,33055,34993,32774,16832,28752,41497,28954,31716,1.0,1,0
2678,12813,14449,17800,16309,2554,0,3528,1898,0.875,1,0
2686,25587,22747,0,0,3062,2474,3585,10676,0.75,1,0
84514,9857,11472,10002,6229,13533,23106,16444,7838,1.0,1,0
27069,16808,17160,25764,74532,22711,37006,64206,56430,1.0,1,1
79018,52506,0,9583,5936,21509,4814,3748,18288,0.875,1,0
54994,150023,101229,96338,35308,34178,37994,22030,39542,1.0,1,1
64599,2029,0,3447,2184,2728,7944,4913,6217,0.875,1,0
26058,32210,34341,32475,32779,10490,6991,9398,17796,1.0,1,0
170575,174732,180323,198615,194081,915260,842534,810465,975308,1.0,1,1
26157,5366,0,0,9812,42619,31001,64765,74369,0.75,1,1
55303,22787,201351,281982,340146,1123207,1054048,1211400,1925691,1.0,1,1
55340,181831,201672,237812,248073,347419,385246,421314,461770,1.0,1,1
474344,35261,9424,17477,24064,5209,3580,3269,4216,1.0,1,0
168537,7837,36644,52632,91291,251503,240415,239650,291747,1.0,1,1
155038,26992,28735,46483,44715,109456,99029,117282,130092,1.0,1,1
116254,0,0,0,0,0,0,0,0,0.0,0,0
9837,8121,18604,36947,22680,8726,0,0,0,0.625,1,0
51659,90527,58315,39487,20918,0,0,2477,0,0.625,1,0
64785,112239,104954,96933,33263,601,0,1111,0,0.75,1,1
84296,257320,105700,109083,31187,0,0,0,0,0.5,0,1
10755,10509,12987,14816,8464,6147,1143,6512,7348,1.0,1,0
54810,0,0,0,0,3561,4926,0,5246,0.375,0,0
126326,0,0,0,0,3774,2969,0,0,0.25,0,0
28964,111335,117711,98293,74017,74677,94679,65309,93021,1.0,1,1
9815,90155,84690,61920,47151,43033,46113,42467,76678,1.0,1,1
2712,5558,0,7264,0,2579,951,0,0,0.5,0,0
2717,70084,61108,56778,28061,12343,23434,4864,12957,1.0,1,0
2720,49536,52246,54836,36514,29121,24414,43049,51118,1.0,1,0
113263,0,1997,2807,2683,3325,6842,3241,5268,0.875,1,0
2731,0,0,0,0,0,0,0,0,0.0,0,0
2733,17481,23557,23430,19239,14258,10912,16858,4802,1.0,1,0
2734,86427,97771,89444,113032,91775,92260,104002,99260,1.0,1,1
11010,10253,0,7263,0,4578,0,2588,0,0.5,0,0
152007,127748,102750,102372,138014,215146,195479,156103,150670,1.0,1,1
11146,46964,73076,79001,13158,4442,4422,3972,6728,1.0,1,0
2739,1971571,1303722,1059763,692131,503809,707261,532231,896942,1.0,1,1
51031,636286,413355,332142,326554,715127,820756,519633,887464,1.0,1,1
2745,1672720,1156739,951190,578186,1079777,1101659,812967,1261559,1.0,1,1
10539,1202304,844332,759756,488046,156597,178095,163727,184864,1.0,1,1
51218,622866,235946,363158,154755,106353,89704,145107,210684,1.0,1,1
2744,477596,417465,337186,334041,207247,204248,257060,277720,1.0,1,1
55830,0,0,14959,32745,5681,10128,11351,9932,0.75,1,0
51228,60716,106540,97168,40097,55031,57484,52384,83775,1.0,1,1
29997,50000,24456,16890,96679,25627,29351,37221,37554,1.0,1,1
2752,33558,19895,98589,42224,11675,2431,42817,19227,1.0,1,1
84656,210313,155930,157666,171764,372689,412529,348623,438872,1.0,1,1
2760,15077,11789,19331,9553,11908,5898,21376,53103,1.0,1,0
2762,123117,136375,136743,62295,35199,54645,41085,52501,1.0,1,1
10691,46310,26413,21452,1028,28145,36767,24970,45908,1.0,1,0
26205,16671,15545,15670,11093,19288,16476,8399,14647,1.0,1,0
2764,89765,60271,38515,44453,32715,35980,30563,38784,1.0,1,0
9535,1818140,1151068,1047496,1525454,1295416,1238849,1339744,2202934,1.0,1,1
51291,120616,102761,28862,52194,48441,44767,21551,76939,1.0,1,1
51053,14738,4842,0,7640,0,0,0,0,0.375,0,0
29926,241941,176966,127321,55566,18535,28547,15490,33332,1.0,1,1
29925,378659,308526,254377,109779,72323,72832,63464,87383,1.0,1,1
2766,0,0,0,16916,1647,564,2184,0,0.5,0,0
51292,114407,73061,80785,78901,82959,79058,54352,97051,1.0,1,1
8833,580972,560848,516690,286567,122251,141593,111888,185934,1.0,1,1
2767,7486,4704,0,2351,3618,2857,7740,5030,0.875,1,0
2768,0,0,0,0,0,1165,0,0,0.125,0,0
10672,130673,137196,149386,138210,167128,176714,225637,265479,1.0,1,1
2769,10235,24978,13499,4866,0,0,0,0,0.5,0,0
2770,1145,2882,2552,2893,3496,779,4546,2048,1.0,1,0
2771,2428344,2280925,2086875,2171197,1862891,1925433,2113890,2778020,1.0,1,1
2773,99355,303498,184683,338892,221650,271009,296267,325473,1.0,1,1
2775,0,0,0,2586,0,11291,0,9427,0.375,0,0
2776,26647,28390,39035,18779,23921,33317,41780,32484,1.0,1,0
2778,318024,315057,335854,156987,140592,165115,163985,183576,1.0,1,1
2780,0,0,0,0,0,0,0,0,0.0,0,0
2781,650,1911,2420,3117,0,0,0,611,0.625,1,0
2782,1257553,1002714,1001457,842999,561343,585459,659812,768194,1.0,1,1
54584,15507,20894,16742,11578,3947,6579,3075,13342,1.0,1,0
2783,1740371,1499725,1413075,1045090,678354,929538,758107,855872,1.0,1,1
10399,5034407,3822080,3245763,3332450,1365039,1515113,805769,1547044,1.0,1,1
59345,0,0,0,3161,7699,3194,2023,3061,0.625,1,0
10681,0,0,616,0,2024,1579,0,0,0.375,0,0
10020,38292,40088,42907,13714,8477,10601,8947,16047,1.0,1,0
2790,0,60671,113386,25619,10856,30250,0,23408,0.75,1,1
2791,0,0,0,0,0,0,0,0,0.0,0,0
55970,0,0,0,0,0,0,0,0,0.0,0,0
54331,1411872,1133388,1400463,1116101,716560,821916,906522,768849,1.0,1,1
2786,0,0,4599,0,0,1477,0,0,0.25,0,0
2787,78808,243968,192914,108659,21663,98211,31636,36060,1.0,1,1
2788,166,1517,0,0,17457,38266,42163,51330,0.75,1,0
94235,169320,77265,165046,319931,10576,5349,4216,0,0.875,1,1
2793,0,0,0,0,3926,0,0,0,0.125,0,0
2794,125566,124375,119123,74604,72531,71270,51139,81169,1.0,1,1
29889,28999,30479,33259,62772,11844,10893,12762,19690,1.0,1,0
26354,147506,170876,143767,140107,100851,109972,81525,128456,1.0,1,1
54552,25621,21232,22321,21618,13324,13595,16266,21033,1.0,1,0
10578,860,0,20,0,0,0,1315,0,0.375,0,0
8443,55814,42391,51714,18322,10283,18613,12141,11896,1.0,1,0
10007,523090,354120,306990,240147,182534,208636,100733,204254,1.0,1,1
132789,47860,35136,21175,8646,42171,88971,38576,87749,1.0,1,1
64841,65062,81890,75370,46301,37248,42596,36982,56598,1.0,1,0
79158,2191,2808,686,954,395,300,392,0,0.875,1,0
84572,0,0,6126,0,0,2517,2108,0,0.375,0,0
2799,22186,24798,29392,8374,15396,7005,14343,15399,1.0,1,0
2800,244,2627,2112,2913,0,0,1553,1688,0.75,1,0
2801,30556,12668,15991,25743,18463,20480,26726,25370,1.0,1,0
2802,59175,44815,43201,50256,54309,41807,62396,93387,1.0,1,1
2803,9840,8663,7915,11601,7570,12034,14787,16015,1.0,1,0
